assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,threat,total_points,yellow_cards
0,1,116,0,107.9,37614,62,19,1,35.4,123.0,624,0,0,0,0,0,2019/20,65,123.0,29,3
