assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,threat,total_points,yellow_cards
1,0,131,3,261.6,139110,44,9,0,48.3,115.8,723,0,0,0,0,0,2019/20,50,105.0,24,0
