id,xP
164,0.0
165,2.2
166,0.0
167,0.0
169,1.8
170,2.0
171,-0.2
172,-0.6
173,1.0
174,3.2
175,0.0
176,0.0
177,1.5
178,2.5
179,2.2
180,4.0
181,0.0
282,0.0
363,-1.0
481,1.8
482,0.0
484,0.8
502,-0.5
503,3.5
504,0.0
544,-0.8
545,0.0
564,0.0
570,0.0
571,-1.0
591,-0.8
602,0.0
607,-1.0
613,-1.0
616,-1.0
622,-1.0
623,-1.0
630,-1.0
674,0.0
675,2.5
718,-1.0
200,5.0
201,2.3
202,0.0
203,2.0
204,0.0
205,0.0
206,0.0
207,0.0
208,1.7
209,5.7
210,1.7
211,0.0
212,7.3
213,3.7
214,0.3
215,2.7
216,0.0
217,1.3
218,2.0
219,0.3
220,0.3
340,0.0
455,1.3
458,0.2
473,0.0
505,5.7
573,0.0
587,2.3
639,0.0
645,0.0
646,0.0
647,0.0
182,0.0
183,0.0
184,3.5
185,7.2
186,1.8
187,5.8
188,2.8
189,0.0
190,3.5
191,1.2
192,0.0
193,0.0
194,2.8
195,0.0
196,5.5
197,0.0
198,0.8
199,3.5
267,9.2
287,3.5
463,0.0
490,1.2
550,3.5
551,0.8
552,1.5
562,0.0
563,0.5
576,0.5
577,0.6
600,0.2
601,0.5
608,0.5
624,0.2
631,0.5
657,0.5
658,0.5
221,0.3
222,2.7
223,0.0
224,5.0
225,3.3
226,0.0
227,0.0
228,2.3
229,4.7
230,3.7
231,4.3
232,3.7
233,3.0
234,6.0
235,0.0
236,0.0
237,3.7
238,3.3
239,0.3
240,9.0
241,0.0
242,0.0
243,0.0
244,1.3
245,0.0
246,0.0
247,0.0
248,0.0
506,0.0
553,0.0
620,0.0
625,0.0
626,0.0
627,0.0
656,0.0
660,0.0
696,0.7
33,2.0
249,3.5
250,4.5
251,10.0
252,0.5
253,0.0
254,0.5
255,6.5
256,5.5
257,3.5
258,3.0
259,3.5
260,0.0
261,2.5
262,0.0
263,5.0
264,0.0
265,2.5
266,2.5
268,0.0
453,0.0
507,0.0
508,0.0
566,0.0
593,0.0
603,0.0
604,0.0
605,0.0
615,0.0
629,0.0
651,0.0
663,0.0
704,0.0
269,0.0
270,3.0
271,2.5
272,2.0
273,3.0
274,6.5
275,0.0
276,1.0
277,4.5
278,0.0
279,2.5
280,1.0
281,2.5
283,0.0
284,2.0
285,0.0
286,1.0
288,2.0
289,0.0
459,1.5
485,3.0
509,1.0
510,2.0
511,0.0
512,2.5
555,0.0
579,1.5
632,1.0
636,0.0
706,1.0
19,1.7
39,2.7
58,3.0
109,4.3
291,1.7
292,0.0
293,0.0
294,0.0
295,3.0
296,0.0
297,0.0
298,2.0
299,0.3
300,0.0
301,0.0
302,0.3
303,3.7
304,1.0
305,4.3
306,0.0
307,1.3
308,2.0
309,0.3
310,1.3
311,0.0
312,0.0
465,0.0
513,0.0
514,0.0
599,0.0
609,0.0
678,0.0
697,2.0
707,0.0
145,1.5
290,0.4
313,0.0
314,9.5
315,5.5
316,0.0
317,0.4
318,2.5
319,6.5
320,0.0
321,6.0
322,0.0
323,2.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
448,0.0
449,3.0
456,6.0
457,6.0
471,5.0
515,0.0
516,0.0
528,1.0
580,0.0
581,4.5
643,0.0
648,0.5
649,0.0
666,0.0
683,0.0
715,0.0
716,0.0
332,-0.5
333,1.0
334,-0.1
335,1.0
336,-0.5
338,-0.5
339,1.0
341,5.5
342,2.0
343,-0.5
344,0.0
345,1.5
346,0.0
347,0.0
348,0.0
349,1.0
350,-0.5
351,0.0
460,-0.5
491,0.0
517,1.0
518,0.0
519,0.0
525,0.0
546,-0.5
567,-0.4
637,-0.5
641,-0.5
665,0.0
667,-0.5
680,-0.5
352,0.0
353,5.5
355,0.0
356,0.0
357,9.3
358,0.0
359,13.3
360,6.3
361,4.5
362,2.3
364,6.0
365,2.7
366,0.7
367,0.5
368,0.4
369,2.7
370,2.8
371,0.0
372,0.0
373,0.0
374,0.5
375,0.0
486,0.5
487,0.0
494,6.5
520,0.5
588,4.3
597,0.0
598,0.5
659,0.5
668,0.5
701,7.0
702,4.0
714,0.5
717,0.5
354,1.0
376,0.5
377,0.0
378,-0.5
379,-0.5
380,0.0
381,0.0
382,0.5
383,0.0
384,0.5
385,0.0
387,-0.5
388,0.0
389,-0.5
390,-0.5
391,-0.5
392,0.0
393,0.0
394,0.0
395,0.0
396,-0.5
397,0.0
398,0.0
399,1.5
400,-0.5
401,0.0
402,0.0
403,1.0
404,1.5
405,-0.5
450,0.5
454,0.0
467,-0.5
468,0.5
469,0.0
472,0.5
495,1.5
557,0.0
574,-0.5
618,-0.5
633,-0.5
642,-0.5
669,0.0
676,0.5
677,0.5
679,0.0
698,-0.5
128,1.2
406,0.8
407,0.5
408,2.2
409,0.0
410,0.0
411,4.2
412,1.2
413,2.8
414,2.5
415,1.2
416,1.1
417,0.5
418,0.8
419,4.2
420,5.5
421,3.2
422,2.5
423,2.2
424,0.8
425,0.8
489,0.5
521,0.0
522,0.0
554,0.5
582,1.2
589,0.5
617,0.5
634,0.5
644,0.5
652,0.5
682,0.5
710,0.5
426,1.7
427,0.0
428,1.3
429,1.3
430,0.0
431,0.3
432,2.3
433,6.0
434,1.3
435,0.0
436,0.0
437,0.0
438,2.7
439,1.3
440,0.0
441,0.3
442,0.0
443,0.0
444,0.0
445,2.7
446,0.0
452,0.0
461,5.7
470,0.7
475,2.3
523,0.0
547,0.7
548,0.3
549,0.0
583,1.3
611,0.0
621,0.0
635,0.0
661,0.0
685,0.0
686,0.0
687,0.0
689,0.7
