id,xP
1,0.4
2,0.0
3,0.0
4,0.0
5,0.7
6,3.7
7,2.3
8,0.5
9,0.0
10,0.5
11,0.0
12,1.5
13,0.5
14,0.7
15,3.0
16,6.0
17,0.7
18,0.0
20,1.0
21,4.2
22,5.3
23,5.3
24,0.0
25,0.0
26,7.5
27,0.0
67,4.2
466,2.8
478,1.2
530,0.5
531,0.0
532,0.5
558,6.3
559,5.5
572,0.5
590,6.2
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
283,0.0
337,0.0
492,0.0
496,0.0
497,0.0
526,0.0
568,0.0
596,0.0
610,0.0
638,0.0
650,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
479,0.0
483,0.0
498,0.0
499,0.0
524,0.0
556,0.0
569,0.0
594,0.0
614,0.0
619,0.0
628,0.0
640,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
447,0.0
462,0.0
476,0.0
500,0.0
535,0.0
536,0.0
537,0.0
538,0.0
560,0.0
584,0.0
595,0.0
612,0.0
653,0.0
654,0.0
655,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
451,0.0
480,0.0
533,0.0
534,0.0
565,0.0
575,0.0
578,0.0
585,0.0
119,3.0
120,0.0
121,5.7
122,4.8
123,3.9
124,1.2
125,1.2
126,0.0
127,4.5
129,1.0
130,1.5
131,4.0
132,2.0
133,1.5
134,0.4
135,0.0
136,0.0
137,2.5
138,8.0
139,0.0
140,0.4
141,2.3
142,3.5
143,3.8
501,1.0
527,1.7
529,0.4
539,0.0
592,1.3
606,1.0
144,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
386,0.0
464,0.0
474,0.0
477,0.0
488,0.0
493,0.0
540,0.0
541,0.0
542,0.0
543,0.0
561,0.0
586,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
481,0.0
482,0.0
484,0.0
502,0.0
503,0.0
504,0.0
544,0.0
545,0.0
564,0.0
570,0.0
571,0.0
591,0.0
602,0.0
607,0.0
613,0.0
616,0.0
622,0.0
623,0.0
630,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
340,0.0
455,0.0
458,0.0
473,0.0
505,0.0
573,0.0
587,0.0
639,0.0
645,0.0
646,0.0
647,0.0
182,0.0
183,0.0
184,0.0
185,0.7
186,0.2
187,0.0
188,1.5
189,0.0
190,1.5
191,0.0
192,0.0
193,2.7
194,-0.7
195,0.0
196,4.8
197,0.0
198,0.0
199,3.2
267,1.0
287,0.0
463,0.0
490,-0.5
550,-0.3
551,-0.3
552,1.7
562,-0.5
563,-0.1
576,-0.3
577,1.5
600,-0.5
601,-0.5
608,-0.5
624,-0.5
631,-0.5
657,0.9
658,0.7
221,1.7
222,4.3
223,0.0
224,3.7
225,3.0
226,0.0
227,1.5
228,1.3
229,1.3
230,3.5
231,4.7
232,0.6
233,8.0
234,7.7
235,0.5
236,1.0
237,8.3
238,0.7
239,0.8
240,7.2
241,0.0
242,0.5
243,1.8
244,0.1
245,0.5
246,0.5
247,0.0
248,0.0
506,0.0
553,0.0
620,0.5
625,0.5
626,0.5
627,0.5
656,0.5
660,1.9
33,4.0
249,2.7
250,6.0
251,5.0
252,3.7
253,0.0
254,7.0
255,7.2
256,6.5
257,5.8
258,3.0
259,5.2
260,1.5
261,7.5
262,7.3
263,4.0
264,5.7
265,4.8
266,3.8
268,0.0
453,3.5
507,1.7
508,1.5
566,0.0
593,1.5
603,1.5
604,1.5
605,1.5
615,1.5
629,1.5
651,1.5
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
284,0.0
285,0.0
286,0.0
288,0.0
289,0.0
459,0.0
485,0.0
509,0.0
510,0.0
511,0.0
512,0.0
555,0.0
579,0.0
632,0.0
636,0.0
19,0.5
291,1.7
292,-1.2
293,-1.8
294,-1.5
295,1.0
296,2.7
297,-1.3
298,-0.3
299,-0.2
300,-1.5
301,0.0
302,-0.3
303,-1.5
304,-0.3
305,1.0
306,-0.8
307,0.1
308,0.0
309,-1.3
310,0.3
311,0.0
312,0.0
465,0.0
513,-1.5
514,-1.5
599,-1.5
609,0.0
145,0.0
290,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
448,0.0
449,0.0
456,0.0
457,0.0
471,0.0
515,0.0
516,0.0
528,0.0
580,0.0
581,0.0
643,0.0
648,0.0
649,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
338,0.0
339,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
460,0.0
491,0.0
517,0.0
518,0.0
519,0.0
525,0.0
546,0.0
567,0.0
637,0.0
641,0.0
352,0.0
353,4.5
355,0.0
356,0.0
357,2.8
358,0.0
359,8.8
360,-0.2
361,3.8
362,3.8
363,0.2
364,6.5
365,1.5
366,1.5
367,5.8
368,1.8
369,0.2
370,2.8
371,1.8
372,-0.5
373,1.8
374,-0.5
375,1.2
486,-0.5
487,-0.4
494,0.0
520,-0.5
588,1.7
597,-0.5
598,-0.5
659,0.7
354,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
450,0.0
454,0.0
467,0.0
468,0.0
469,0.0
472,0.0
495,0.0
557,0.0
574,0.0
618,0.0
633,0.0
642,0.0
128,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
489,0.0
521,0.0
522,0.0
554,0.0
582,0.0
589,0.0
617,0.0
634,0.0
644,0.0
652,0.0
426,1.5
427,0.0
428,-1.0
429,4.5
430,-0.2
431,5.3
432,1.0
433,0.0
434,0.7
435,1.2
436,1.3
437,3.3
438,0.2
439,3.7
440,0.0
441,0.0
442,0.0
443,0.3
444,0.0
445,-0.2
446,0.0
452,-1.0
461,0.7
470,0.6
475,4.8
523,0.0
547,-1.0
548,-1.0
549,0.0
583,0.0
611,-1.0
621,-1.0
635,-1.0
661,0.2
