id,xP
228,0.0
229,8.3
230,6.7
231,5.7
232,3.3
233,7.3
234,5.3
235,2.7
236,3.7
237,13.0
238,0.0
239,0.2
240,9.0
241,1.0
242,1.0
243,3.0
244,0.0
245,3.0
246,1.0
247,0.0
248,0.0
506,0.0
553,0.0
620,1.3
625,1.0
626,1.0
627,1.0
33,0.2
249,6.2
250,6.8
251,0.0
252,4.5
253,0.0
254,2.5
255,4.2
256,9.5
257,5.2
258,0.8
259,2.5
260,0.5
261,6.5
262,3.2
263,1.8
264,0.5
265,1.4
266,5.5
268,0.0
453,3.2
507,2.5
508,0.5
566,0.0
593,0.5
603,0.5
604,0.5
605,0.5
615,0.5
629,1.0
269,-0.2
270,3.2
271,0.8
272,0.0
273,0.0
274,0.6
275,0.1
276,0.2
277,1.2
278,-0.2
279,0.5
280,-0.5
281,0.5
282,2.5
284,0.5
285,0.5
286,-0.8
288,0.5
289,0.1
459,-0.5
485,3.5
509,-0.5
510,-0.5
511,0.0
512,-0.5
555,0.0
579,1.5
632,1.4
19,0.3
291,0.7
292,1.0
293,1.3
294,0.3
295,-0.3
296,0.3
297,-1.0
298,1.0
299,1.0
300,-0.5
301,0.0
302,-1.0
303,-0.3
304,0.3
305,-0.3
306,2.7
307,3.7
308,0.0
309,-0.7
310,3.0
311,-1.0
312,0.0
465,-1.0
513,-1.0
514,-1.0
599,-1.0
609,-0.2
145,1.3
290,2.0
313,-0.5
314,3.0
315,4.7
316,0.0
317,0.0
318,1.5
319,3.7
320,0.0
321,0.0
322,0.0
323,0.7
324,0.0
325,-0.3
326,2.7
327,-0.5
328,-0.3
329,0.0
330,0.0
331,2.3
448,-0.5
449,2.5
456,1.7
457,-0.3
471,0.0
515,-0.5
516,1.0
528,0.3
580,-0.3
581,2.7
332,-0.7
333,-1.0
334,2.3
335,1.0
336,-0.7
338,-0.5
339,0.0
341,1.3
342,1.3
343,1.3
344,0.0
345,3.0
346,-0.7
347,-1.0
348,0.0
349,0.0
350,-1.0
351,1.0
460,-1.0
491,1.3
517,0.3
518,0.3
519,-1.0
525,4.3
546,-1.0
567,-0.3
352,0.0
353,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
486,0.0
487,0.0
494,0.0
520,0.0
588,0.0
597,0.0
598,0.0
354,1.2
376,4.8
377,0.2
378,-0.5
379,0.8
380,0.0
381,0.5
382,1.8
383,0.0
384,0.0
385,0.0
387,-0.2
388,0.0
389,-0.2
390,0.2
391,0.0
392,0.0
393,0.0
394,0.0
395,0.2
396,0.0
397,0.0
398,0.0
399,0.0
400,-0.5
401,0.0
402,0.0
403,0.2
404,2.5
405,0.0
450,8.2
454,0.0
467,0.0
468,3.8
469,0.0
472,0.8
495,-0.8
557,0.5
574,-0.5
618,0.0
633,0.8
128,2.5
406,-0.5
407,-0.5
408,2.0
409,0.0
410,0.0
411,1.3
412,-0.3
413,1.5
414,0.5
415,-0.5
416,2.5
417,0.3
418,0.3
419,2.0
420,5.3
421,4.0
422,1.3
423,4.7
424,-0.5
425,2.5
489,-0.5
521,0.0
522,0.0
554,-0.5
582,0.0
589,-0.5
617,-0.5
426,2.7
427,0.0
428,0.0
429,4.7
430,5.7
431,4.5
432,0.5
433,0.0
434,1.3
435,1.3
436,2.5
437,4.3
438,2.5
439,5.7
440,0.0
441,0.0
442,0.0
443,0.7
444,0.0
445,1.0
446,0.0
452,0.5
461,2.3
470,5.5
475,6.3
523,0.0
547,0.5
548,0.5
549,0.0
583,2.5
611,0.5
621,0.5
