assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,threat,total_points,yellow_cards
0,0,14,0,12.2,54764,54,6,0,3.8,3.4,111,0,0,0,0,0,2019/20,55,24.0,5,1
