assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,threat,total_points,yellow_cards
4,10,386,5,341.5,102747,50,30,0,92.5,463.0,1818,0,0,0,0,0,2019/20,55,121.0,74,3
