h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.861445,1.65911,0.861445,1.65911,"{'att': 173, 'def': 27}","{'att': 266, 'def': 11}",5,10,0,2,0.6998,l,2020-09-12 19:00:00,0,0,1,0,-0.7976650000000001
