assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,threat,total_points,yellow_cards
0,0,172,2,55.4,90440,43,25,0,34.7,198.2,1128,0,0,0,0,0,2019/20,45,92.0,28,2
