id,xP
557,0.0
562,0.0
571,0.0
572,0.0
585,0.0
216,0.5
217,4.0
218,1.3
219,4.2
220,0.0
221,2.5
222,0.0
223,0.5
224,6.8
225,1.2
226,0.2
227,1.0
228,3.7
229,1.7
230,0.7
231,4.7
233,0.8
234,0.5
235,4.3
236,2.3
237,0.0
238,0.7
239,4.5
240,0.8
498,1.2
518,1.2
541,0.6
561,2.8
579,0.5
193,1.5
194,-0.5
195,0.0
196,0.0
197,2.1
198,1.7
199,0.0
200,5.7
201,4.7
202,4.7
203,4.9
204,1.3
205,-0.3
206,-0.3
207,0.0
208,0.0
209,-0.1
210,0.5
211,2.3
212,0.0
213,3.7
214,-0.3
215,-0.5
491,0.0
492,4.5
532,-0.5
533,0.0
549,0.0
570,3.9
599,-0.5
619,0.6
620,0.7
241,1.5
242,0.0
243,3.7
244,4.2
245,1.0
246,0.0
247,1.2
248,2.0
249,6.5
250,0.0
251,5.5
252,4.7
253,3.5
254,7.3
255,5.8
256,1.3
257,0.0
258,2.5
259,4.8
260,0.0
261,0.4
263,2.5
264,1.2
265,0.0
468,0.0
531,1.3
560,1.0
589,1.8
594,1.5
601,1.0
607,1.0
266,1.0
267,0.0
268,1.3
269,0.0
270,0.0
271,6.5
272,6.7
273,4.5
274,1.0
275,1.0
276,7.0
277,5.0
278,1.0
279,2.5
280,0.5
281,2.3
282,0.0
283,1.0
284,4.7
285,0.5
286,2.3
287,3.3
288,0.2
537,0.5
538,1.0
539,0.5
552,0.5
556,4.7
595,0.5
608,0.5
609,0.5
622,1.7
623,1.7
289,0.0
290,0.7
291,3.5
292,0.0
293,0.5
294,0.0
295,1.5
296,3.1
297,0.0
298,2.7
299,1.7
300,1.7
301,0.5
302,9.9
303,6.7
304,0.0
305,0.7
306,6.9
307,0.5
308,1.6
309,5.3
310,2.7
311,2.1
312,0.5
313,3.3
314,0.0
315,1.5
316,0.0
317,0.0
318,0.5
319,0.5
495,0.9
568,1.1
569,0.0
575,0.5
604,0.5
320,1.3
321,0.1
322,0.7
323,1.9
324,2.3
325,2.5
326,-0.5
327,0.0
328,0.0
329,0.1
330,0.0
331,-0.1
332,-0.5
333,-0.5
334,0.9
335,1.5
336,0.0
337,0.0
338,0.0
339,1.1
340,1.5
341,0.0
342,0.0
480,0.9
485,0.9
487,0.9
488,-0.5
497,1.1
506,3.1
507,0.2
513,-0.1
602,-0.5
606,-0.5
262,1.3
343,0.2
344,4.0
345,1.3
346,1.7
347,1.2
348,0.0
349,0.5
350,0.0
351,1.2
352,0.7
353,1.3
354,0.0
355,0.0
356,1.0
357,0.1
359,1.2
360,0.0
424,1.0
477,0.0
483,1.8
509,1.5
510,1.2
511,0.0
529,0.0
580,0.0
603,0.0
618,1.1
148,2.8
361,-0.5
362,3.2
363,3.5
364,1.2
365,0.2
366,2.0
367,2.8
368,1.8
369,0.0
370,2.0
371,0.0
372,0.0
374,0.0
375,3.8
376,5.3
377,2.0
378,-0.8
379,-1.0
380,-1.0
381,-1.0
382,0.0
479,-1.0
523,0.0
524,-0.7
565,0.2
590,-0.3
598,-1.0
624,0.2
625,0.0
383,4.5
384,0.0
385,2.3
386,3.5
387,0.7
388,5.9
389,1.3
390,6.9
391,2.7
392,0.8
393,0.5
394,0.9
395,3.3
396,2.3
397,1.1
398,0.9
399,0.0
400,2.7
401,0.5
402,0.5
403,0.0
404,0.0
405,4.1
406,0.0
457,1.5
482,0.5
521,0.0
542,2.5
543,0.0
564,0.5
584,0.5
56,-1.0
358,0.4
407,-0.1
408,-0.5
409,0.0
410,-1.0
411,0.8
412,-0.4
413,0.6
414,0.0
415,-0.2
416,0.0
417,1.2
418,-0.5
419,2.0
420,0.0
421,-1.0
422,0.0
423,-0.5
425,-0.2
426,-0.8
428,-0.8
446,0.8
481,0.4
499,-1.0
530,-0.6
544,0.6
555,-0.6
582,0.4
600,-1.0
621,0.1
427,0.6
429,0.0
430,1.2
431,2.6
432,3.4
433,0.0
434,0.0
435,4.8
436,1.0
437,0.4
438,1.4
439,1.4
440,0.0
441,2.8
442,0.0
443,0.4
444,0.0
445,1.8
447,0.0
448,2.4
449,5.6
450,1.8
451,0.4
452,1.4
558,3.2
576,2.4
587,1.4
453,0.0
454,1.6
455,1.4
456,0.0
458,0.2
459,1.4
460,0.0
461,4.4
462,0.0
463,0.0
464,0.1
465,2.2
466,3.6
467,0.0
469,2.6
470,0.8
471,0.0
472,0.0
473,0.0
474,5.0
475,0.0
476,0.0
504,2.6
505,0.3
515,1.8
545,0.4
546,1.2
553,0.0
563,0.8
581,1.2
610,0.0
611,0.0
614,0.0
615,0.0
616,0.0
617,1.0
626,2.0
