id,xP
1,0.0
2,0.0
3,0.8
4,4.5
5,0.5
6,2.2
7,1.2
8,4.2
9,0.8
10,0.0
11,5.2
13,0.1
14,0.5
15,0.8
16,2.5
17,3.5
18,1.2
19,0.0
20,0.5
21,0.4
22,1.5
23,0.5
24,2.5
25,0.0
26,0.0
27,0.5
478,2.2
494,3.8
501,1.5
526,2.2
527,0.5
547,0.5
567,2.5
12,2.5
28,0.0
29,-0.2
30,0.0
31,-0.5
32,-0.5
33,-0.5
34,0.0
35,0.0
36,-0.5
37,6.8
38,1.8
39,-0.5
40,1.8
41,3.5
42,3.5
43,0.0
44,-0.5
45,-0.2
46,1.8
47,-0.5
48,0.0
49,0.0
50,-0.5
51,0.0
52,2.8
106,3.2
496,1.5
514,6.8
540,0.0
554,-0.5
53,0.0
54,3.2
57,3.8
58,0.0
59,0.5
60,0.0
61,3.2
62,0.0
63,0.0
64,0.0
65,1.7
66,3.2
67,4.5
68,1.8
69,2.2
70,3.2
71,0.4
72,0.1
73,0.0
74,3.5
75,0.8
76,2.5
77,4.3
78,0.8
79,0.8
80,1.2
503,0.4
528,0.5
550,0.5
574,0.5
588,1.5
597,1.0
55,-0.2
81,2.5
82,-0.5
83,0.0
84,0.0
85,-0.2
86,0.5
87,1.5
88,1.7
89,1.8
90,0.1
91,1.5
92,2.5
93,0.2
94,0.0
95,0.8
96,4.2
97,3.2
98,1.5
99,-0.5
100,1.8
519,-0.5
520,-0.5
535,-0.5
536,-0.5
551,-0.5
583,-0.5
591,-0.5
592,-0.5
101,0.5
102,2.5
103,1.2
104,0.5
105,2.2
107,2.2
109,0.5
110,8.8
111,0.5
112,0.5
113,4.2
114,9.2
116,0.5
117,5.8
118,5.2
119,0.0
120,3.5
121,0.5
122,0.8
123,5.8
124,0.0
232,7.2
490,7.5
500,0.0
548,5.5
593,0.5
108,2.3
125,0.0
126,0.0
127,0.3
128,1.7
129,0.0
130,0.7
131,0.3
132,0.7
133,2.0
134,0.0
135,0.0
136,0.0
137,2.0
138,0.0
139,2.0
140,3.0
141,6.3
142,2.0
143,0.0
144,4.3
145,0.0
146,0.0
147,0.0
486,3.7
489,5.0
522,0.0
534,0.0
577,3.0
578,0.0
586,0.0
149,0.0
150,1.2
151,-0.5
152,-0.2
153,-0.2
154,2.5
155,-0.8
156,0.5
157,0.5
158,-0.2
159,1.5
160,0.2
161,0.0
162,-0.2
163,-0.5
164,4.2
165,-0.5
166,0.0
167,-0.5
168,-0.2
169,0.0
170,-0.5
502,0.8
508,0.8
512,0.5
559,-0.2
566,-0.2
573,-0.2
596,-0.5
115,0.2
171,-0.5
172,0.0
173,-0.5
174,0.0
175,4.2
176,-0.2
177,0.0
178,-0.5
179,0.0
180,-0.5
181,2.8
182,-0.2
183,0.0
184,3.2
185,0.0
186,-0.5
187,0.2
188,0.0
189,0.0
190,0.0
191,1.8
192,0.0
373,1.5
484,2.8
493,0.2
516,3.8
517,0.0
525,-0.5
