id,xP
421,-0.5
422,2.9
423,-0.2
425,0.5
426,-0.5
446,0.5
481,0.0
499,-0.5
530,0.5
544,3.9
555,0.5
582,1.1
600,-0.5
427,0.1
428,-0.1
429,-0.5
430,-0.5
431,1.9
432,4.3
433,0.0
434,0.0
435,1.7
436,-0.3
437,-0.1
438,-0.3
439,-0.1
440,0.0
441,2.3
442,0.0
443,0.5
444,0.0
445,4.3
447,0.0
448,2.1
449,4.1
450,1.1
451,-0.1
452,-0.1
558,2.3
576,-0.5
587,1.5
453,0.5
454,1.3
455,2.1
456,0.0
458,0.8
459,1.7
460,0.0
461,1.5
462,0.0
463,0.0
464,1.9
465,1.7
466,2.1
467,0.5
469,5.3
470,0.9
471,0.0
472,0.0
473,0.0
474,6.1
475,0.0
476,0.5
504,2.9
505,1.7
515,1.7
545,0.5
546,1.3
553,0.5
563,0.7
581,1.3
610,1.7
611,1.7
