id,xP
185,0.0
186,-0.5
187,2.9
188,-0.2
189,0.0
190,0.0
191,1.8
192,0.0
373,1.8
484,0.6
493,0.6
516,3.4
517,2.5
525,-0.5
557,2.6
562,1.1
571,2.1
572,2.2
585,0.0
665,1.2
216,0.0
217,6.0
218,0.5
219,5.5
220,0.0
221,2.7
222,0.0
223,0.5
224,1.3
225,0.0
226,2.7
227,0.7
228,6.0
229,2.5
230,0.0
231,6.7
233,2.2
234,1.5
235,6.3
236,1.5
237,0.0
238,2.7
239,7.2
240,0.5
498,0.0
518,1.0
541,0.8
561,0.0
579,0.0
660,0.5
661,0.5
193,0.4
194,0.4
195,2.8
196,0.0
197,2.0
198,2.0
199,0.0
200,4.8
201,2.2
202,5.8
203,5.6
204,1.8
205,0.4
206,0.6
207,0.0
208,0.0
209,0.0
210,0.2
211,2.6
212,0.0
213,3.8
214,0.0
215,0.0
491,0.0
492,0.0
532,0.0
533,0.0
549,0.0
570,7.0
599,0.0
619,0.0
620,0.0
667,1.1
241,1.2
242,0.2
243,3.2
244,1.8
245,0.0
246,0.0
247,2.3
248,0.5
249,3.0
250,0.0
251,2.8
252,2.1
253,0.5
254,5.0
255,2.3
256,1.0
257,0.0
259,4.3
260,0.0
261,0.0
263,1.5
264,0.0
265,0.0
468,0.0
531,1.8
560,0.5
589,0.7
594,0.0
601,0.0
607,0.0
652,0.0
653,0.0
266,2.0
267,0.0
268,0.0
269,0.0
270,1.9
271,8.4
272,0.0
273,6.7
274,0.0
275,3.0
276,5.3
277,5.6
278,5.4
279,0.0
280,2.0
281,4.4
282,4.3
283,5.0
284,5.0
285,0.0
286,3.0
287,1.6
288,0.0
537,0.0
538,0.0
539,0.0
552,0.0
556,6.6
595,0.0
608,0.0
609,0.0
622,0.0
623,0.0
659,0.0
289,0.0
290,0.5
291,4.7
292,0.0
293,0.0
294,0.0
295,1.0
296,3.3
297,0.0
298,5.2
299,2.5
300,5.0
302,6.7
303,3.8
304,0.0
305,0.5
306,4.2
307,0.5
308,3.7
309,4.0
310,0.6
311,1.5
312,0.0
313,6.8
314,0.0
315,2.8
316,0.0
317,0.0
318,0.5
319,0.0
495,0.7
568,1.7
569,3.4
575,0.0
604,0.5
640,0.5
20,1.7
320,0.7
321,3.3
322,0.0
323,0.0
324,0.4
325,2.2
326,0.0
327,0.0
328,0.0
329,0.5
330,0.0
331,0.2
332,1.5
333,0.2
334,1.5
335,0.0
336,1.8
337,0.0
338,2.0
339,5.5
340,0.5
341,0.0
342,0.0
480,0.0
485,1.2
487,0.3
488,0.0
497,0.5
506,4.7
507,1.3
513,1.4
602,0.2
606,0.0
262,0.5
343,2.3
344,1.9
345,1.5
346,2.7
347,-0.2
348,0.0
349,0.9
350,-0.5
351,0.2
352,-0.1
353,1.3
354,0.0
355,2.1
356,-0.5
357,0.3
359,-0.5
360,0.0
424,2.7
477,0.0
483,1.7
509,0.0
510,2.1
511,-0.1
529,-0.1
580,0.0
603,1.3
618,-0.5
646,-0.5
656,-0.5
657,-0.5
148,0.0
258,1.3
361,0.0
362,0.8
363,1.2
364,0.6
365,1.2
366,1.6
367,0.4
368,0.0
369,0.1
370,3.8
371,0.0
372,0.0
374,0.0
375,0.1
376,-0.6
377,2.4
378,0.0
379,0.0
380,0.0
381,0.0
382,0.6
479,0.0
523,0.0
524,0.0
565,0.0
590,0.6
598,-0.6
624,0.0
625,0.0
634,0.0
635,0.0
636,0.0
643,0.0
655,0.0
383,4.0
384,0.0
385,2.0
386,2.3
387,2.0
388,0.0
389,4.2
390,4.8
391,2.2
392,2.5
393,0.0
394,0.0
395,3.2
396,5.2
397,1.5
398,2.7
399,0.0
400,3.3
401,0.0
402,1.0
403,0.0
404,0.0
405,4.3
406,0.0
457,1.3
482,1.0
521,0.0
542,0.0
543,1.5
564,1.8
584,1.8
650,1.0
666,2.1
15,0.2
56,-0.7
358,1.5
407,-0.5
408,-0.5
409,0.7
410,0.2
411,1.0
412,1.3
413,0.3
414,0.0
415,0.0
416,0.0
417,0.3
418,-0.7
419,0.7
420,0.0
421,-1.0
422,-0.5
423,0.0
425,-0.5
426,0.0
428,0.3
446,-1.0
481,5.8
499,0.0
530,-1.0
544,-0.2
555,0.0
582,0.2
600,-0.8
621,-1.0
639,-1.0
648,2.7
654,-0.5
301,3.5
427,1.2
429,0.5
430,0.4
431,3.5
432,3.2
433,0.0
434,0.0
435,5.3
436,1.7
437,6.3
438,1.3
439,1.0
440,0.0
441,0.0
442,0.0
443,0.5
444,0.0
445,3.7
447,0.0
448,2.7
449,5.3
450,2.8
451,0.5
452,0.7
558,4.2
576,5.8
587,3.0
637,0.5
638,0.5
453,-0.5
454,2.9
455,3.9
456,0.0
458,3.9
459,2.7
460,0.0
461,0.0
462,0.0
463,0.0
464,1.5
465,1.7
466,2.1
467,0.0
469,0.9
470,2.7
471,0.0
472,0.0
473,-0.1
474,2.9
475,0.0
476,-0.5
504,1.3
505,0.0
515,-0.1
545,0.3
546,3.1
553,0.0
563,0.0
581,-0.5
610,-0.5
611,-0.5
614,-0.5
615,-0.5
616,-0.5
617,-0.5
626,0.0
629,-0.5
642,2.0
649,-0.5
