id,xP
1,0.0
2,0.0
3,0.7
4,3.5
5,1.3
6,2.7
7,0.0
8,1.7
9,2.2
10,-0.2
11,3.2
13,-0.5
14,0.0
16,2.2
17,-0.2
18,2.8
19,0.0
21,-0.5
22,-0.3
23,2.0
24,3.5
25,0.0
26,-0.3
27,0.0
70,0.2
478,0.2
494,0.2
501,0.5
526,0.2
527,0.0
547,-0.3
567,0.0
645,0.7
12,5.8
28,-0.5
29,-0.3
30,0.0
31,-0.5
32,-0.5
33,0.0
34,0.0
35,0.0
36,-0.5
37,3.5
38,2.5
39,0.0
40,0.3
41,3.2
42,3.7
43,0.0
44,0.0
45,0.2
46,2.8
47,0.0
48,0.0
49,0.0
50,-0.3
51,0.0
52,1.5
106,2.8
496,0.0
514,4.0
540,3.3
554,-0.2
647,-0.1
671,0.8
672,0.8
53,0.0
54,0.8
57,4.2
58,0.0
59,0.2
60,0.0
61,2.3
62,6.2
63,0.0
64,0.0
65,0.0
66,0.8
67,5.2
68,1.8
69,4.0
71,0.2
72,0.0
73,0.0
74,4.8
75,0.0
76,2.5
77,0.0
78,0.7
79,2.3
80,2.0
503,0.0
528,0.0
550,0.0
574,0.2
588,0.5
597,5.5
627,0.0
628,0.0
630,0.0
631,0.0
632,0.0
633,0.0
662,0.0
663,0.0
664,0.0
55,0.1
81,3.5
82,0.6
83,0.8
84,2.5
85,0.9
86,3.8
87,2.4
88,3.5
89,3.1
90,0.9
91,0.9
92,4.5
93,1.2
94,0.0
95,0.3
96,4.5
97,1.6
98,1.2
99,0.5
100,4.8
519,0.5
520,0.0
535,0.6
536,0.5
551,0.0
583,0.5
591,0.5
592,0.5
612,0.5
613,0.8
658,0.5
101,0.5
102,6.8
103,2.7
104,5.3
105,5.7
107,3.2
109,5.3
110,0.8
111,0.5
112,2.0
113,1.2
114,1.2
116,2.0
117,4.7
118,0.9
119,0.3
120,5.2
121,0.0
122,3.5
123,3.0
124,0.5
232,1.7
490,0.0
500,1.2
548,4.3
593,0.5
605,0.5
108,2.2
125,1.8
126,0.0
127,0.0
128,3.2
129,0.0
130,0.0
131,0.2
132,2.8
133,1.7
134,0.7
135,0.0
136,0.0
137,1.8
138,1.8
139,2.2
140,3.2
141,0.0
142,0.0
143,0.0
144,3.0
145,0.0
146,0.7
147,0.0
486,1.7
489,4.3
522,0.0
534,0.0
577,1.5
578,0.0
586,0.0
641,1.8
149,0.0
150,3.0
151,0.0
152,1.4
153,0.0
154,0.1
155,3.0
156,2.0
157,2.4
158,1.3
159,1.4
160,0.0
161,0.0
162,0.0
163,1.6
164,4.1
165,1.7
166,3.3
167,0.0
168,0.0
169,0.0
170,0.0
502,0.0
508,3.6
512,2.9
559,0.0
566,2.1
573,0.7
596,0.0
644,0.0
651,0.8
115,2.9
171,0.5
172,0.0
173,0.0
174,0.0
175,0.0
176,0.5
177,0.0
178,0.5
179,0.0
180,0.0
181,2.9
182,0.6
183,0.0
184,0.0
185,0.0
