id,xP
1,0.0
2,0.0
3,1.7
4,2.3
5,0.5
6,6.5
7,0.7
8,6.1
9,3.9
10,3.3
11,3.7
13,0.5
14,0.0
15,3.1
16,5.7
17,6.1
18,2.5
19,0.0
20,0.9
21,0.5
22,1.1
23,4.7
24,6.9
25,0.0
26,0.9
27,0.0
478,1.1
494,0.4
501,2.1
526,1.7
527,0.0
547,0.5
567,0.5
12,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
106,0.0
496,0.0
514,0.0
540,0.0
554,0.0
53,0.0
54,0.0
57,-0.3
58,0.0
59,-0.2
60,0.0
61,-0.5
62,3.3
63,0.0
64,0.0
65,1.7
66,1.2
67,0.0
68,2.0
69,2.7
70,-1.0
71,-0.2
72,0.0
73,0.0
74,1.0
75,-0.3
76,0.0
77,0.0
78,0.0
79,-0.2
80,-0.3
503,-1.0
528,-1.0
550,0.0
574,-0.7
588,0.0
597,2.0
627,1.0
628,0.6
630,0.2
631,0.2
632,0.2
633,0.2
55,-0.6
81,2.8
82,-1.0
83,1.8
84,-1.0
85,-0.5
86,-0.1
87,1.8
88,4.4
89,0.6
90,-0.6
91,2.4
92,2.4
93,-0.6
94,0.0
95,1.8
96,4.2
97,0.9
98,1.0
99,-0.8
100,0.2
519,-0.8
520,-1.0
535,0.2
536,-1.0
551,-1.0
583,-1.0
591,-1.0
592,-1.0
612,-1.0
613,-1.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
107,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
232,0.0
490,0.0
500,0.0
548,0.0
593,0.0
605,0.0
108,-0.2
125,-0.3
126,0.0
127,-0.4
128,4.5
129,2.0
130,2.7
131,-0.3
132,1.7
133,1.8
134,2.7
135,0.0
136,0.0
137,2.2
138,1.5
139,-0.2
140,0.5
141,2.5
142,0.0
143,-0.5
144,0.5
145,0.0
146,2.2
147,-0.5
486,0.0
489,1.7
522,-0.5
534,0.0
577,-0.5
578,-0.5
586,-0.5
149,0.0
150,5.8
151,0.0
152,1.2
153,0.5
154,0.8
155,1.2
156,5.2
157,3.0
158,1.5
159,3.2
160,0.2
161,0.0
162,5.5
163,2.0
164,0.0
165,3.0
166,0.9
167,0.0
168,0.2
169,0.0
170,0.0
502,0.0
508,0.8
512,2.8
559,0.0
566,2.5
573,0.0
596,0.0
115,1.2
171,-1.0
172,0.0
173,-1.0
174,0.0
175,-0.5
176,-1.0
177,0.0
178,-1.0
179,0.0
180,-0.8
181,0.8
182,-0.8
183,0.0
184,0.0
185,0.0
186,-1.0
187,2.5
188,0.0
189,0.0
